molecule_chembl_id,target_chembl_id,target_name,bioactivity_type,smiles,standard_value,standard_units,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,RingCount,QED,BertzCT,fr_sulfonamd,Protein_Weight,Protein_Aromaticity,Protein_Instability,Protein_Isoelectric,Protein_Helix_Frac,Protein_Turn_Frac,Protein_Sheet_Frac,Protein_Hydrophobicity
CHEMBL511172,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cccc(-c4ccccc4)c3n2)CC1,28300.0,nM,304.3970000000001,3.0486000000000013,0,4,32.260000000000005,4,0.7282317850783784,792.6410755118004,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL458216,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(F)cc(-c4ccccc4)c3n2)CC1,3900.0,nM,322.3870000000001,3.1877000000000013,0,4,32.260000000000005,4,0.7252182235048805,836.5462386982448,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL458217,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(Cl)cc(-c4ccccc4)c3n2)CC1,2800.0,nM,338.8420000000001,3.7020000000000017,0,4,32.260000000000005,4,0.7128452341138106,836.5462386982448,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL458874,CHEMBL3717,CA IX,IC50,Cc1cc(-c2ccccc2)c2nc(N3CCN(C)CC3)cnc2c1,5000.0,nM,318.42400000000004,3.357020000000001,0,4,32.260000000000005,4,0.7251336692332467,836.5462386982448,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL459078,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C#N)cc(-c4ccccc4)c3n2)CC1,60200.0,nM,329.4070000000001,2.920280000000001,0,5,56.05,4,0.723412969917619,919.404693068468,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL457338,CHEMBL3717,CA IX,IC50,COc1ccc(-c2cc(C(F)(F)F)cc3ncc(N4CCN(C)CC4)nc23)cc1OC,1500.0,nM,432.44600000000025,4.084600000000004,0,6,50.72,4,0.6192952508289671,1055.3238647550486,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL457339,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(-c4cccc(Cl)c4Cl)c3n2)CC1,1800.0,nM,441.2840000000001,5.374200000000003,0,4,32.260000000000005,4,0.5352266585720095,1023.8230459112242,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL462711,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(-c4cccc(C(N)=O)c4)c3n2)CC1,5000.0,nM,415.41900000000015,3.166300000000001,1,5,75.35,4,0.7113420266200879,1068.8788885279157,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL462712,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(-c4cccc(O)c4)c3n2)CC1,900.0,nM,388.3930000000001,3.7730000000000032,1,5,52.49,4,0.7243348905053357,978.5812108904312,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL462914,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(-c4ccc(O)cc4)c3n2)CC1,800.0,nM,388.3930000000001,3.7730000000000032,1,5,52.49,4,0.7243348905053357,961.331210890431,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL517912,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(-c4cccc([N+](=O)[O-])c4)c3n2)CC1,12900.0,nM,417.3910000000001,3.975600000000004,0,6,75.4,4,0.4741600213335903,1068.8788885279157,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL516328,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(-c4ccc5cc[nH]c5c4)c3n2)CC1,2000.0,nM,411.4310000000001,4.548700000000005,1,4,48.05,5,0.5258746542944475,1189.8943811646968,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL511592,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(-c4ccc5[nH]c(=O)[nH]c5c4)c3n2)CC1,390.0,nM,428.4180000000001,3.237000000000001,2,5,80.91,5,0.5124883136257824,1293.6174398643866,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL468787,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(-c4ccc5c(c4)CC(=O)N5)c3n2)CC1,170.0,nM,427.4300000000002,3.562000000000002,1,5,61.36,5,0.6778136483357764,1146.6072467990807,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL467574,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(-c4ccc5c(c4)CC(=O)N5C)c3n2)CC1,330.0,nM,441.4570000000002,3.5863000000000023,0,5,52.57,5,0.6086064050349129,1178.619250309377,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL512616,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(Nc4ccccc4)c3n2)CC1,1900.0,nM,387.4090000000001,4.144000000000003,1,5,44.29,4,0.7317261989537899,934.9294085479852,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL462504,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4ccccc4)c3n2)CC1,1100.0,nM,401.43600000000015,4.012500000000003,1,5,44.29,4,0.7156994150435939,950.4900240527252,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL462505,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCCc4ccccc4)c3n2)CC1,7100.0,nM,415.4630000000002,4.055000000000002,1,5,44.29,4,0.6811059994606089,966.0860983925944,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL518516,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3n2)CC1,35.0,nM,446.4330000000002,3.9207000000000023,1,7,87.42999999999999,4,0.4695264339228667,1100.576746006769,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL459325,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4ccccc4[N+](=O)[O-])c3n2)CC1,540.0,nM,446.4330000000002,3.9207000000000023,1,7,87.42999999999999,4,0.4695264339228667,1100.576746006769,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL465790,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4ccc([N+](=O)[O-])cc4)c3n2)CC1,55.0,nM,446.4330000000002,3.9207000000000023,1,7,87.42999999999999,4,0.4695264339228667,1083.326746006769,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL465791,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(OCc4cccc([N+](=O)[O-])c4)c3n2)CC1,320.0,nM,447.41700000000026,3.8876000000000026,0,7,84.63,4,0.433414054585712,1100.576746006769,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL462707,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NS(=O)(=O)c4cccc([N+](=O)[O-])c4)c3n2)CC1,17.0,nM,496.4710000000002,3.1094000000000017,1,8,121.57,4,0.4225298819210658,1299.8907873395497,1,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL462708,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc(C(N)=O)c4)c3n2)CC1,730.0,nM,444.4610000000002,3.1114000000000006,2,6,87.38000000000001,4,0.6289817482989495,1100.576746006769,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL515659,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc5nonc45)c3n2)CC1,31.0,nM,443.4330000000002,3.548700000000002,1,8,83.21,5,0.5128988462531484,1222.1017753613742,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL456456,CHEMBL3717,CA IX,IC50,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4ccc5nonc5c4)c3n2)CC1,380.0,nM,443.4330000000002,3.548700000000001,1,8,83.21,5,0.5128988462531484,1222.1017753613742,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL458440,CHEMBL3717,CA IX,IC50,Cl.N[C@@H](CCCCN/C=C1\C(=O)Nc2ccccc21)C(=O)O,10000.0,nM,325.7960000000001,1.5731999999999997,4,4,104.45,2,0.4497904753023215,544.9116674438746,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL458441,CHEMBL3717,CA IX,IC50,Cl.N[C@@H](CCCCN/C=C1\C(=O)Nc2ccc(Br)cc21)C(=O)O,10000.0,nM,404.69200000000006,2.3357,4,4,104.45,2,0.4123284415125424,586.0559156782828,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL503236,CHEMBL3717,CA IX,IC50,Cl.N[C@@H](CCCN/C=C1\C(=O)Nc2ccc(Br)cc21)C(=O)O,10000.0,nM,390.6650000000001,1.9456,4,4,104.45,2,0.4388538004563236,571.7011487560238,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL458352,CHEMBL3717,CA IX,IC50,Cl.N[C@@H](CCCN/C=C1\C(=O)Nc2ccccc21)C(=O)O,10000.0,nM,311.7690000000001,1.1830999999999996,4,4,104.45,2,0.466360548677929,530.7242215936724,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL564829,CHEMBL3717,CA IX,IC50,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,10000.0,nM,460.5860000000002,2.5658000000000003,2,8,91.21,5,0.6183384741740714,1189.5804749417402,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL561708,CHEMBL3717,CA IX,IC50,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,50000.0,nM,495.54000000000025,2.911500000000001,1,10,123.94,5,0.5816604848662174,1186.8142114871405,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL512054,CHEMBL3717,CA IX,IC50,COc1cc(O)c2c(c1)C(=O)C1=C(C2=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O,10.0,ug.mL-1,336.29600000000005,-1.0763,5,8,144.52,3,0.4355998644083786,769.4732037255408,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL554993,CHEMBL3717,CA IX,IC50,COc1cc2c(c(O)c1-c1c(OC)cc(O)c3c1C(=O)C1=C(C3=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O)C(=O)c1cc(O)c(C)cc1C2=O,6.4,ug.mL-1,618.5470000000001,1.0943199999999995,7,13,228.35,6,0.1708037958214454,1927.2463592194008,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL463054,CHEMBL3717,CA IX,IC50,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)cc1C2=O,4.3,ug.mL-1,284.26700000000005,2.19022,2,5,83.83000000000001,3,0.7152891518907435,788.1709890560967,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL556684,CHEMBL3717,CA IX,IC50,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)c(O)c1C2=O,4.3,ug.mL-1,300.266,1.8958200000000005,3,6,104.06,3,0.5928757043181082,831.8473073476505,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL551570,CHEMBL3717,CA IX,IC50,COc1nc(C)cc2c1-c1[nH]c3cc(N4CCN(C)CC4)ccc3c1CCN2CCc1ccccc1,5500.0,nM,481.6440000000004,4.903920000000005,1,5,47.63,6,0.4392329394501401,1344.0698271287167,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL549826,CHEMBL3717,CA IX,IC50,Brc1ccc2[nH]c3c(c2c1)CCN(CC(c1ccccc1)c1ccccc1)c1nccc(I)c1-3,8600.0,nM,620.3320000000001,7.791600000000006,1,2,31.92,6,0.2082779105291473,1396.709204744991,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL557491,CHEMBL3717,CA IX,IC50,Oc1ccc(CCN2CCc3c([nH]c4ccc(Br)cc34)-c3c(I)ccnc32)cc1,9700.0,nM,560.2330000000001,5.907800000000004,2,3,52.15,5,0.3068930917506155,1170.86558417544,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL563080,CHEMBL3717,CA IX,IC50,Cc1cc(Cl)c2c(n1)N(CCc1ccccc1)CCc1c-2[nH]c2ccccc12,12400.0,nM,387.91400000000016,5.7969200000000045,1,2,31.92,5,0.4815970250793583,1127.6371357182938,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL564679,CHEMBL3717,CA IX,IC50,Oc1ccc(CCN2CCc3c([nH]c4ccc(Br)cc34)-c3c2ccnc3Cl)cc1,12500.0,nM,468.78200000000015,5.9566000000000034,2,3,52.15,5,0.3649534012311514,1170.86558417544,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL556596,CHEMBL3717,CA IX,IC50,C[C@@H](c1ccccc1)N1CCc2c([nH]c3ccc(Br)cc23)-c2c1ccnc2Cl,12900.0,nM,452.7830000000001,6.769500000000004,1,2,31.92,5,0.3403134140754486,1143.6008295217637,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL564365,CHEMBL3717,CA IX,IC50,Cc1cc2c(c(=O)[nH]1)-c1[nH]c3ccccc3c1CCN2CCc1ccccc1,19700.0,nM,369.4680000000001,4.436820000000004,2,2,51.89,5,0.560994683197534,1183.920886213352,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL560245,CHEMBL3717,CA IX,IC50,Cc1cc2c(c(Cl)n1)-c1[nH]c3ccccc3c1CCN2CCc1ccccc1,26100.0,nM,387.9140000000002,5.796920000000005,1,2,31.92,5,0.4505149266159879,1127.6371357182938,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL563555,CHEMBL3717,CA IX,IC50,COc1nc(C)cc2c1-c1[nH]c3ccccc3c1CCN2CCc1ccccc1,40000.0,nM,383.4950000000002,5.152120000000004,1,3,41.15,5,0.5296627659819356,1143.600829521764,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL563257,CHEMBL3717,CA IX,IC50,COc1cc(C)nc2c1-c1[nH]c3ccccc3c1CCN2CCc1ccccc1,40000.0,nM,383.4950000000002,5.152120000000004,1,3,41.15,5,0.5296627659819356,1143.600829521764,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL560446,CHEMBL3717,CA IX,IC50,C[C@@H](c1ccccc1)N1CCc2c([nH]c3ccc(Br)cc23)-c2c(I)ccnc21,40000.0,nM,544.234,6.720700000000004,1,2,31.92,5,0.2844841871459803,1143.6008295217637,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL551906,CHEMBL3717,CA IX,IC50,Clc1nccc2c1-c1[nH]c3ccc(Br)cc3c1CCN2CC(c1ccccc1)c1ccccc1,40000.0,nM,528.8810000000003,7.840400000000007,1,2,31.92,6,0.2409581799294967,1396.7092047449912,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL562943,CHEMBL3717,CA IX,IC50,Clc1nccc2c1-c1[nH]c3ccc(Br)cc3c1CCN2CCc1c[nH]c2ccccc12,40000.0,nM,491.8200000000003,6.732300000000005,2,2,47.71,6,0.274806787347461,1405.0657329319893,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL562958,CHEMBL3717,CA IX,IC50,O=S(=O)(c1cccc(Cl)c1)n1ccc2ncccc21,5670.0,nM,292.747,2.926700000000001,0,4,51.96,3,0.7295533467582724,827.110631070679,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL556118,CHEMBL3717,CA IX,IC50,O=S(=O)(c1ccccc1)n1ccc2ncccc21,3500.0,nM,258.302,2.2733,0,4,51.96,3,0.7082135050173953,769.0310791798588,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL554510,CHEMBL3717,CA IX,IC50,O=S(=O)(c1ccccc1Cl)n1ccc2ncccc21,900.0,nM,292.747,2.926700000000001,0,4,51.96,3,0.7295533467582724,827.110631070679,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL564828,CHEMBL3717,CA IX,IC50,O=S(=O)(c1cccc(Cl)c1Cl)n1ccc2ncccc21,100.0,nM,327.19200000000006,3.5801000000000016,0,4,51.96,3,0.7228019294191582,871.2972396715128,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL550104,CHEMBL3717,CA IX,IC50,O=S(=O)(c1cc(Cl)ccc1Cl)n1ccc2ncccc21,2030.0,nM,327.19200000000006,3.5801000000000016,0,4,51.96,3,0.7228019294191582,871.2972396715128,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL550651,CHEMBL3717,CA IX,IC50,O=S(=O)(c1c(Cl)cccc1Cl)n1ccc2ncccc21,480.0,nM,327.19200000000006,3.5801000000000016,0,4,51.96,3,0.7228019294191582,851.0472396715128,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL563356,CHEMBL3717,CA IX,IC50,O=[N+]([O-])c1cccc(S(=O)(=O)n2ccc3ncccc32)c1,70.0,nM,303.29900000000004,2.1815,0,6,95.1,3,0.545619352120893,915.3365315735202,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL550305,CHEMBL3717,CA IX,IC50,O=[N+]([O-])c1ccccc1S(=O)(=O)n1ccc2ncccc21,20.0,nM,303.299,2.1815,0,6,95.1,3,0.5456193521208931,915.3365315735202,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL556215,CHEMBL3717,CA IX,IC50,COc1cccc(S(=O)(=O)n2ccc3ncccc32)c1,4600.0,nM,288.32800000000003,2.2819000000000003,0,5,61.190000000000005,3,0.7415453677652833,842.3855124542813,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL561180,CHEMBL3717,CA IX,IC50,Nc1cccc(S(=O)(=O)n2ccc3ncccc32)c1,4400.0,nM,273.31700000000006,1.8555,1,5,77.98,3,0.7227642044947002,827.110631070679,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL561181,CHEMBL3717,CA IX,IC50,CS(=O)(=O)c1cccc(S(=O)(=O)n2ccc3ncccc32)c1,25200.0,nM,336.39400000000006,1.6768000000000003,0,6,86.10000000000001,3,0.7261294713501407,1034.1211958409738,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL561258,CHEMBL3717,CA IX,IC50,O=[N+]([O-])c1cccc(S(=O)(=O)n2ccc3nccnc32)c1,1730.0,nM,304.28700000000003,1.5764999999999998,0,7,107.99,3,0.5366014564539358,915.3365315735202,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL538932,CHEMBL3717,CA IX,IC50,O=S(=O)(c1ccccc1)c1c[nH]c2ncccc12,1175.0,nM,258.302,2.3957000000000006,1,3,62.82,3,0.767313737880989,769.0310791798588,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL551998,CHEMBL3717,CA IX,IC50,O=[N+]([O-])c1cccc(S(=O)(=O)c2c[nH]c3ncccc23)c1,200.0,nM,303.29900000000004,2.3039000000000005,1,5,105.96,3,0.5899593544334818,915.3365315735202,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL552195,CHEMBL3717,CA IX,IC50,O=[N+]([O-])c1ccccc1S(=O)(=O)c1c[nH]c2ncccc12,75.0,nM,303.299,2.3039000000000005,1,5,105.96,3,0.5899593544334818,915.3365315735202,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL561461,CHEMBL3717,CA IX,IC50,Cn1cc(S(=O)(=O)c2cccc([N+](=O)[O-])c2)c2cccnc21,8100.0,nM,317.326,2.3143,0,6,95.1,3,0.5454345645997968,960.1958871442968,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL561583,CHEMBL3717,CA IX,IC50,O=C(O)c1cnc2ccn(S(=O)(=O)c3ccccc3[N+](=O)[O-])c2c1,310.0,nM,347.3080000000001,1.8797,1,7,132.4,3,0.5624748801395159,1050.3663083388103,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL561660,CHEMBL3717,CA IX,IC50,NC(=O)c1cnc2ccn(S(=O)(=O)c3ccccc3[N+](=O)[O-])c2c1,82.0,nM,346.32400000000007,1.2804000000000002,1,7,138.19000000000003,3,0.5575430202551156,1050.3663083388103,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL550857,CHEMBL3717,CA IX,IC50,CN1CCN(C(=O)c2cnc3ccn(S(=O)(=O)c4ccccc4[N+](=O)[O-])c3c2)CC1,300.0,nM,429.4580000000002,1.5690999999999995,0,8,118.65,4,0.4560992536875625,1201.9117290489476,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
CHEMBL556627,CHEMBL3717,CA IX,IC50,CC(C)(C)OC(=O)N1CCN(c2cnc3ccn(S(=O)(=O)c4ccccc4[N+](=O)[O-])c3c2)CC1,20.0,nM,487.5380000000003,3.2386000000000017,0,9,127.88000000000002,4,0.4052545096201176,1305.8605540310473,0,49697.247599999995,0.05664488017429194,62.06492374727681,4.63723201751709,0.34640522875817,0.3420479302832244,0.30501089324618735,-0.35664488017429197
