molecule_chembl_id,target_chembl_id,target_name,bioactivity_type,smiles,standard_value,standard_units,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,RingCount,QED,BertzCT,fr_sulfonamd
CHEMBL20,CHEMBL205,CA II,Ki,CC(=O)Nc1nnc(S(N)(=O)=O)s1,12.0,nM,222.251,-0.8561000000000003,2,6,115.03999999999999,1,0.6318586926732331,397.0016394303185,1
CHEMBL421940,CHEMBL205,CA II,Ki,NS(=O)(=O)c1ccc(N/C(S)=N\CCC(=O)O)cc1,11.0,nM,303.365,0.5063999999999997,4,4,121.85000000000001,1,0.3584529569897897,548.5608031804462,1
CHEMBL357601,CHEMBL205,CA II,Ki,CSCCC(/N=C(\S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)O,4.0,nM,363.48600000000016,1.238,4,5,121.84999999999998,1,0.32839226142889894,606.507086133134,1
CHEMBL421767,CHEMBL205,CA II,Ki,NC(=O)CCC(/N=C(\S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)O,9.0,nM,360.41700000000014,-0.24960000000000032,5,5,164.93999999999997,1,0.255402180352257,676.0587878704011,1
CHEMBL6853,CHEMBL205,CA II,Ki,Nc1ccc(S(N)(=O)=O)cc1F,60.0,nM,190.199,0.05530000000000024,2,3,86.18,1,0.6135190822597704,378.499379292522,1
CHEMBL342088,CHEMBL205,CA II,Ki,NS(=O)(=O)c1ccc(N/C(S)=N/CC(=O)NCC(=O)O)cc1,15.0,nM,346.39000000000004,-0.7675000000000001,5,5,150.95,1,0.2591938660308769,646.4947910376816,1
CHEMBL144786,CHEMBL205,CA II,Ki,CC(C)CC(/N=C(\S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)NCC(=O)O,5.0,nM,402.4980000000002,0.6471999999999996,5,5,150.94999999999996,1,0.24457638517390368,733.7329787298678,1
CHEMBL145256,CHEMBL205,CA II,Ki,NS(=O)(=O)c1ccc(N/C(S)=N\c2ccc(C(=O)O)cc2)cc1,16.0,nM,351.40900000000005,2.0616000000000003,4,4,121.85000000000001,2,0.38148903532506384,808.611978390104,1
CHEMBL356322,CHEMBL205,CA II,Ki,NS(=O)(=O)c1ccc(N/C(S)=N\CC(=O)O)cc1,20.0,nM,289.33799999999997,0.1162999999999999,4,4,121.85000000000001,1,0.3560363806838331,534.2060362581874,1
CHEMBL342050,CHEMBL205,CA II,Ki,CC(C)CC(/N=C(\S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)O,5.0,nM,345.44600000000014,1.5310000000000001,4,4,121.84999999999998,1,0.3537522829311591,619.1208130709666,1
CHEMBL555186,CHEMBL205,CA II,Ki,CC(C)CNCc1cccc(C(=O)c2csc(S(N)(=O)=O)c2)c1.Cl,14.5,nM,388.94200000000006,2.793900000000001,2,5,89.25999999999999,2,0.7134621707429131,763.8745745346164,1
CHEMBL144322,CHEMBL205,CA II,Ki,NS(=O)(=O)c1ccc(N/C(S)=N\CCCC(=O)O)cc1,11.0,nM,317.392,0.8965000000000001,4,4,121.85000000000001,1,0.26862042406375986,562.9692548759077,1
CHEMBL6724,CHEMBL205,CA II,Ki,Nc1ccc(S(N)(=O)=O)cc1Br,40.0,nM,251.10500000000002,0.6787000000000002,2,3,86.18,1,0.71928733891081,378.499379292522,1
CHEMBL357388,CHEMBL205,CA II,Ki,NS(=O)(=O)c1ccc(N/C(S)=N/C(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O)cc1,15.0,nM,462.4620000000002,-1.0808999999999986,7,7,225.54999999999998,1,0.12633630583724864,910.7553347455761,1
CHEMBL3143261,CHEMBL205,CA II,Ki,NS(=O)(=O)c1ccc(NC(=S)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)O)cc1,10.0,nM,692.6380000000004,-3.5731999999999964,11,11,358.02,1,0.06624075926709157,1425.353355084051,1
CHEMBL269122,CHEMBL205,CA II,Ki,Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,46.0,nM,327.38700000000006,0.7169999999999999,3,5,132.35,2,0.7116055918621149,807.9162532480206,2
CHEMBL357475,CHEMBL205,CA II,Ki,NCCCCC(/N=C(\S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)O,12.0,nM,360.4610000000001,0.6138999999999999,5,5,147.86999999999998,1,0.1985145136723863,621.1208130709666,1
CHEMBL144352,CHEMBL205,CA II,Ki,NS(=O)(=O)c1ccc(N/C(S)=N/CCC(=O)NC(Cc2c[nH]cn2)C(=O)O)cc1,3.0,nM,440.5070000000001,-0.04299999999999954,6,6,179.62999999999997,2,0.17965356800080168,925.9770660396256,1
CHEMBL341530,CHEMBL205,CA II,Ki,NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(O)cc2)cs1,8.0,nM,319.385,0.9339000000000006,2,6,114.53000000000002,2,0.8732255854253467,771.978134000735,1
CHEMBL146887,CHEMBL205,CA II,Ki,CC(C)C(/N=C(\S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)O,5.0,nM,331.41900000000004,1.1409,4,4,121.84999999999998,1,0.366053314343394,604.507086133134,1
CHEMBL538536,CHEMBL205,CA II,Ki,CCN(CC)Cc1cc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)ccc1O.Cl,4.0,nM,424.92800000000005,1.729,2,7,130.91,2,0.6912457179283489,921.6745697092933,1
CHEMBL555355,CHEMBL205,CA II,Ki,Cl.NS(=O)(=O)c1cc(C(=O)c2cccc(CN3CCOCC3)c2)cs1,10.8,nM,402.92500000000024,1.8805000000000003,1,6,89.7,3,0.7709966351526759,805.2281340007353,1
CHEMBL543415,CHEMBL205,CA II,Ki,CC(C)CNCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1.Cl,6.5,nM,424.997,2.3957,2,6,106.32999999999998,2,0.7092096490657377,861.7698856750144,1
CHEMBL7146,CHEMBL205,CA II,Ki,Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,30.0,nM,355.4410000000001,0.4372000000000008,3,5,132.35,2,0.6467090440114003,838.6404836311341,2
CHEMBL545756,CHEMBL205,CA II,Ki,Cl.NS(=O)(=O)c1cc(C(=O)c2ccc(CN3CCOCC3)cc2)cs1,3.32,nM,402.9250000000002,1.8804999999999998,1,6,89.7,3,0.770996635152676,787.9781340007352,1
CHEMBL144383,CHEMBL205,CA II,Ki,NS(=O)(=O)c1ccc(N/C(S)=N/C(C(=O)O)c2ccccc2)cc1,6.0,nM,365.43600000000004,1.8576000000000004,4,4,121.85000000000001,2,0.3659308667905199,813.3668658922675,1
CHEMBL144716,CHEMBL205,CA II,Ki,NS(=O)(=O)c1ccc(N/C(S)=N/C(CS)C(=O)O)cc1,5.0,nM,335.432,0.41470000000000046,5,5,121.85000000000001,1,0.3031093467481354,577.4304106906933,1
CHEMBL143992,CHEMBL205,CA II,Ki,NS(=O)(=O)c1ccc(N/C(S)=N/C(Cc2ccc(O)c(O)c2)C(=O)O)cc1,7.0,nM,411.4610000000001,1.1388000000000003,6,6,162.31,2,0.1796121883474033,932.0328735734486,1
CHEMBL542219,CHEMBL205,CA II,Ki,CCN(CC)Cc1cc(C(=O)c2csc(S(N)(=O)=O)c2)ccc1O.Cl,18.6,nM,404.9410000000001,2.595700000000001,2,6,100.7,2,0.6905003392354109,805.4732464985717,1
CHEMBL21,CHEMBL205,CA II,Ki,Nc1ccc(S(N)(=O)=O)cc1,300.0,nM,172.20900000000003,-0.08380000000000004,2,3,86.18,1,0.5805509816764027,322.805989195052,1
CHEMBL266026,CHEMBL205,CA II,Ki,Nc1ccc(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1,33.0,nM,341.4140000000001,0.39470000000000016,3,5,132.35,2,0.6769370745572253,823.2592593372453,2
CHEMBL555588,CHEMBL205,CA II,Ki,CC(C)CNCc1ccccc1S(=O)(=O)c1csc(S(N)(=O)=O)c1.Cl,21.1,nM,424.997,2.3957,2,6,106.32999999999998,2,0.7092096490657377,879.0198856750143,1
CHEMBL144818,CHEMBL205,CA II,Ki,NS(=O)(=O)c1ccc(N=C=S)cc1,185.0,nM,214.271,1.0683000000000002,1,4,72.52000000000001,1,0.5908360824233714,421.4315839147302,1
CHEMBL419,CHEMBL205,CA II,Ki,NCc1ccc(S(N)(=O)=O)cc1,170.0,nM,186.236,-0.20729999999999998,2,3,86.18,1,0.6698196794692757,336.1296296686227,1
CHEMBL6705,CHEMBL205,CA II,Ki,Nc1ccccc1S(N)(=O)=O,295.0,nM,172.20899999999997,-0.08379999999999999,2,3,86.18,1,0.5805509816764026,340.055989195052,1
CHEMBL18,CHEMBL205,CA II,Ki,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,8.0,nM,258.32399999999996,1.3424,1,5,82.28,2,0.9002834195387214,592.0000605962329,1
CHEMBL344757,CHEMBL205,CA II,Ki,N=C(N)NCCCC(/N=C(\S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)O,15.0,nM,388.4750000000002,-0.25182999999999983,7,5,183.74999999999997,1,0.13843804923659814,705.8067451049882,1
CHEMBL144946,CHEMBL205,CA II,Ki,NS(=O)(=O)c1ccc(N/C(S)=N/C(C(=O)O)C(O)c2ccccc2)cc1,2.0,nM,395.46200000000005,1.2185000000000001,5,5,142.08,2,0.2827495982702597,859.3953711332978,1
CHEMBL144301,CHEMBL205,CA II,Ki,NS(=O)(=O)c1ccc(N/C(S)=N/C(Cc2c[nH]cn2)C(=O)O)cc1,5.0,nM,369.42800000000005,0.4507000000000001,5,5,150.53,2,0.2832928831170443,791.43308185565,1
CHEMBL143891,CHEMBL205,CA II,Ki,NS(=O)(=O)c1ccc(NC(S)=NC(Cc2c[nH]cn2)C(=O)NC(Cc2ccccc2)C(=O)O)cc1,3.0,nM,516.6050000000002,1.1782000000000006,6,6,179.63,3,0.13291323602784177,1227.34210367083,1
CHEMBL143033,CHEMBL205,CA II,Ki,NS(=O)(=O)c1ccc(N/C(S)=N\CCc2ccccn2)cc1,40.0,nM,336.442,1.6694000000000002,3,4,97.44,2,0.43938826044891055,711.3675951229802,1
CHEMBL544030,CHEMBL205,CA II,Ki,COCCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,3.9,nM,342.89500000000004,1.7680000000000002,2,6,81.41999999999999,2,0.7837740906301199,568.0429050388409,1
CHEMBL554425,CHEMBL205,CA II,Ki,COCCN(CCOC)Cc1cc2cc(S(N)(=O)=O)sc2s1.Cl,1.34,nM,400.9750000000001,2.1268000000000002,1,7,81.85999999999999,2,0.6967526837822854,633.2613500739252,1
CHEMBL543792,CHEMBL205,CA II,Ki,CC(C)CNCc1cc2sc(S(N)(=O)=O)cc2s1.Cl,2.7,nM,340.92299999999994,2.777600000000001,2,5,72.19,2,0.8786253874366544,580.5877034235311,1
CHEMBL421060,CHEMBL205,CA II,Ki,NS(=O)(=O)OCCOc1ccc(-n2ccnc2)cc1,7.0,nM,283.309,0.4711999999999996,1,6,96.44000000000001,2,0.777319285724816,577.9976845083768,0
CHEMBL540026,CHEMBL205,CA II,Ki,Cl.NS(=O)(=O)c1cc2cc(CN3CCOCC3)sc2s1,1.1,nM,354.90600000000006,1.8642,1,6,72.63000000000001,3,0.9127299919854774,620.5204365112163,1
CHEMBL553832,CHEMBL205,CA II,Ki,COCCOCCNC(C)c1cc2cc(S(N)(=O)=O)sc2s1.Cl,3.05,nM,400.9750000000001,2.3456000000000006,2,7,90.65,2,0.6302431084119094,641.2613500739253,1
CHEMBL555385,CHEMBL205,CA II,Ki,CNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,20.9,nM,298.8419999999999,1.7513999999999998,2,5,72.19,2,0.9066221702494338,524.719350231284,1
CHEMBL554042,CHEMBL205,CA II,Ki,Cl.NS(=O)(=O)c1cc2cc(CN(CCO)CCO)sc2s1,2.6,nM,372.9210000000001,0.8186000000000002,3,7,103.86000000000001,2,0.6670885124674559,605.8273162739712,1
CHEMBL552892,CHEMBL205,CA II,Ki,CNCc1cc2sc(S(N)(=O)=O)cc2s1.Cl,11.8,nM,298.8419999999999,1.7513999999999998,2,5,72.19,2,0.9066221702494338,524.719350231284,1
CHEMBL556132,CHEMBL205,CA II,Ki,COCCNCc1cc2sc(S(N)(=O)=O)cc2s1.Cl,3.1,nM,342.8949999999999,1.7680000000000002,2,6,81.41999999999999,2,0.78377409063012,568.0429050388409,1
CHEMBL51975,CHEMBL205,CA II,Ki,NS(=O)(=O)c1cc2cc(C(=O)NCC(O)CO)sc2s1,3.4,nM,336.416,-0.3067999999999996,4,7,129.72,2,0.5951341209058625,666.88346703197,1
CHEMBL538245,CHEMBL205,CA II,Ki,CC(C)CNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,4.4,nM,340.92299999999994,2.777600000000001,2,5,72.19,2,0.8786253874366544,580.5877034235311,1
CHEMBL543319,CHEMBL205,CA II,Ki,COCCOCCN(CCOC)C(C)c1cc2cc(S(N)(=O)=O)sc2s1.Cl,1.54,nM,459.0550000000001,2.704400000000001,1,8,91.09,2,0.4915130594783652,715.6564102610482,1
CHEMBL105080,CHEMBL205,CA II,Ki,NS(=O)(=O)c1cc2cc(CN3CCOCC3)sc2o1,1.24,nM,302.37699999999995,0.9739000000000002,1,6,85.77000000000001,3,0.9129329845958444,620.5204365112163,1
CHEMBL555543,CHEMBL205,CA II,Ki,Cl.NS(=O)(=O)c1cc2cc(CN3CCSCC3)sc2s1,0.44,nM,370.9740000000001,2.580800000000001,1,6,63.400000000000006,3,0.9014034747933828,620.5204365112163,1
CHEMBL544731,CHEMBL205,CA II,Ki,Cl.NS(=O)(=O)c1cc2cc(C(=O)NCCN3CCSCC3)sc2s1,4.02,nM,428.0260000000002,1.8106000000000002,2,7,92.5,3,0.7586064759675175,735.723544383679,1
CHEMBL542122,CHEMBL205,CA II,Ki,CC(C=O)N(Cc1cc2cc(S(N)(=O)=O)sc2s1)C(C)C=O.Cl,1.49,nM,396.94300000000004,2.0088000000000004,1,7,97.53999999999999,2,0.7216453257397341,712.6685636226969,1
CHEMBL544738,CHEMBL205,CA II,Ki,COCCN(CCOC)Cc1cc2sc(S(N)(=O)=O)cc2s1.Cl,0.95,nM,400.9750000000001,2.1268,1,7,81.85999999999999,2,0.6967526837822854,633.2613500739252,1
CHEMBL545431,CHEMBL205,CA II,Ki,Cl.NS(=O)(=O)c1cc2cc(C(=O)NCCN3CCOCC3)sc2s1,6.38,nM,411.9580000000002,1.0939999999999999,2,7,101.73,3,0.7664268282504434,735.723544383679,1
CHEMBL122708,CHEMBL205,CA II,Ki,C[C@]12CC[C@@H]3c4ccc(OS(N)(=O)=O)cc4CC[C@H]3[C@@H]1CCC2=O,10.0,nM,349.4520000000001,2.6941000000000006,1,4,86.46000000000001,4,0.889192046597931,776.2563794508653,0
CHEMBL52944,CHEMBL205,CA II,Ki,NS(=O)(=O)c1cc2cc(CN3CC[S+]([O-])CC3)sc2s1,3.4,nM,350.51200000000006,1.1745000000000003,1,6,86.46000000000001,3,0.8421605984308207,648.04927818262,1
CHEMBL553217,CHEMBL205,CA II,Ki,C[S+]([O-])CCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,5.5,nM,374.96200000000005,1.5001,2,6,95.25,2,0.5912243906658587,595.1827943778998,1
CHEMBL333193,CHEMBL205,CA II,Ki,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2,3.3,nM,267.353,0.11540000000000039,1,5,94.30000000000001,2,0.7813055777959518,569.9828682611479,1
CHEMBL417975,CHEMBL205,CA II,Ki,CC(C)CN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21,0.635,nM,338.47600000000006,0.8596000000000004,2,6,106.32999999999998,2,0.8466545879562702,670.3968052025454,1
CHEMBL553951,CHEMBL205,CA II,Ki,Cl.NS(=O)(=O)c1cc2cc(CNCC3CC3)sc2s1,6.7,nM,338.90700000000004,2.531600000000001,2,5,72.19,3,0.8795100731045227,607.8273162739713,1
CHEMBL50395,CHEMBL205,CA II,Ki,COCCOCCN(CCOC)C(Cc1ccc(F)cc1)c1cc2cc(S(N)(=O)=O)sc2s1,6.54,nM,516.6820000000001,3.6445000000000016,1,8,91.09,3,0.32911110080245165,1033.4684843599991,1
CHEMBL67511,CHEMBL205,CA II,Ki,NS(=O)(=O)C(F)(F)F,2.0,nM,149.093,-0.2052999999999996,1,2,60.160000000000004,0,0.5178154972158762,148.967556752381,1
CHEMBL555889,CHEMBL205,CA II,Ki,CN(C)CCNC(=O)c1cc2cc(S(N)(=O)=O)sc2s1.Cl,11.0,nM,369.921,1.3234000000000001,2,6,92.5,2,0.8309123439562847,664.88346703197,1
CHEMBL51097,CHEMBL205,CA II,Ki,NS(=O)(=O)c1cc2cc(C(=O)N(CCO)CCO)sc2s1,9.0,nM,350.443,0.03700000000000048,3,7,120.93,2,0.6789390576149621,675.763186608384,1
CHEMBL120418,CHEMBL205,CA II,Ki,NS(=O)(=O)c1cc2c(s1)C(=O)CCS2,1.15,nM,249.33799999999997,1.0740000000000003,1,5,77.23,2,0.8074051070209991,464.1366303475029,1
CHEMBL475,CHEMBL205,CA II,Ki,C[C@H]1C[C@H](N)c2cc(S(N)(=O)=O)sc2S1(=O)=O,1.52,nM,296.39500000000004,-0.03879999999999961,2,6,120.32,2,0.7530725492852977,628.2104726858149,1
CHEMBL539259,CHEMBL205,CA II,Ki,CC(C)(C)NCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,36.8,nM,340.92299999999994,2.9201,2,5,72.19,2,0.9018772460367604,602.3175412696442,1
CHEMBL543559,CHEMBL205,CA II,Ki,COCCOCCN(CCOC)Cc1cc2cc(S(N)(=O)=O)sc2s1.Cl,1.58,nM,445.0280000000001,2.1434,1,8,91.09,2,0.5041407248782905,685.763186608384,1
CHEMBL273822,CHEMBL205,CA II,Ki,CN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,1.88,nM,310.422,0.2219000000000001,2,6,106.32999999999998,2,0.8125791966077257,642.891519861779,1
CHEMBL120046,CHEMBL205,CA II,Ki,COCCOCCN(CCOC)c1cc2cc(S(N)(=O)=O)sc2s1,1.58,nM,394.5400000000001,1.726,1,8,91.09,2,0.5837681031499143,670.8834670319701,1
CHEMBL53964,CHEMBL205,CA II,Ki,C[S+]([O-])CCNC(=O)c1cc2cc(S(N)(=O)=O)sc2s1,2.39,nM,352.4840000000001,0.7185000000000001,2,6,112.32,2,0.7719739013307185,664.88346703197,1
CHEMBL555548,CHEMBL205,CA II,Ki,COCCOCCN(CCOCCOC)Cc1cc2cc(S(N)(=O)=O)sc2s1.Cl,2.77,nM,489.0810000000001,2.1600000000000006,1,9,100.32,2,0.3832062705278791,716.6685636226969,1
CHEMBL544970,CHEMBL205,CA II,Ki,CSCCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,1.92,nM,358.963,2.484600000000001,2,6,72.19,2,0.7779693944500603,568.0429050388409,1
CHEMBL333520,CHEMBL205,CA II,Ki,NS(=O)(=O)c1cc2cc(N3CCOCC3)sc2s1,1.1,nM,304.41799999999995,1.4468000000000008,1,6,72.63000000000001,3,0.9111392524490395,605.8273162739712,1
CHEMBL544032,CHEMBL205,CA II,Ki,Cl.NS(=O)(=O)c1cc2cc(CNCCF)sc2s1,1.98,nM,330.859,2.0911,2,5,72.19,2,0.8245018242269185,553.5492914242651,1
CHEMBL333281,CHEMBL205,CA II,Ki,NS(=O)(=O)c1cc2cc(N3CCSCC3)sc2s1,0.44,nM,320.486,2.163400000000001,1,6,63.400000000000006,3,0.9208696273764148,605.8273162739712,1
CHEMBL539258,CHEMBL205,CA II,Ki,CS(=O)(=O)CCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,4.8,nM,390.96100000000007,1.1662,2,7,106.32999999999998,2,0.7197184316180325,749.959500542089,1
CHEMBL96020,CHEMBL205,CA II,Ki,COCCOC(=O)c1ccc(S(=O)(=O)/N=c2/sc(S(N)(=O)=O)nn2C)cc1,3.1,nM,436.4930000000001,-0.778199999999998,1,10,160.01,2,0.4368357389706619,1051.652231774811,2
CHEMBL97141,CHEMBL205,CA II,Ki,NS(=O)(=O)c1nnc(NS(=O)(=O)c2cccc(C(=O)O)c2)s1,5.1,nM,364.3860000000001,-0.3154999999999997,3,8,169.41,2,0.6480434501720519,892.4528468736625,2
CHEMBL95545,CHEMBL205,CA II,Ki,CN(C)CCOCCOC(=O)c1ccc(S(=O)(=O)/N=c2/sc(S(N)(=O)=O)nn2C)cc1,1.7,nM,493.5890000000002,-0.8463999999999969,1,11,163.25,2,0.32798117058563037,1129.3717261959318,2
CHEMBL265261,CHEMBL205,CA II,Ki,CC(CN(C)C)OC(=O)c1cccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)c1,2.0,nM,449.5360000000001,0.09320000000000056,2,10,161.64999999999998,2,0.5319636677484687,1015.2123959946828,2
CHEMBL319110,CHEMBL205,CA II,Ki,COCCOC(=O)c1cccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)c1,2.9,nM,422.4660000000001,-0.21050000000000008,2,10,167.64,2,0.4317011286536534,954.5505779297373,2
CHEMBL98389,CHEMBL205,CA II,Ki,CN(C)CCOC(=O)c1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,1.5,nM,435.5090000000001,-0.29529999999999945,2,10,161.64999999999998,2,0.530309627674536,966.5626782927551,2
CHEMBL418783,CHEMBL205,CA II,Ki,CN(C)CCOCCOC(=O)c1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,1.3,nM,479.5620000000002,-0.27869999999999906,2,11,170.88,2,0.32249601432942904,1013.7128537625626,2
CHEMBL318028,CHEMBL205,CA II,Ki,CN(C)CCOC(=O)c1cccc(S(=O)(=O)/N=c2/sc(S(N)(=O)=O)nn2C)c1,2.9,nM,449.5360000000002,-0.8629999999999973,1,10,154.01999999999998,2,0.535501868240733,1098.6961416850818,2
CHEMBL95943,CHEMBL205,CA II,Ki,CC(CN(C)C)OC(=O)c1cccc(S(=O)(=O)/N=c2/sc(S(N)(=O)=O)nn2C)c1,2.2,nM,463.56300000000016,-0.4744999999999975,1,10,154.01999999999998,2,0.5403840300339895,1130.6156839441521,2
CHEMBL100266,CHEMBL205,CA II,Ki,CN(C)CCOC(=O)c1cccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)c1,2.1,nM,435.5090000000001,-0.2952999999999994,2,10,161.64999999999998,2,0.530309627674536,983.812678292755,2
CHEMBL73962,CHEMBL205,CA II,Ki,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2)s1,9.0,nM,320.377,-0.01369999999999938,2,7,132.11,2,0.8136751854068326,746.4556204480145,2
CHEMBL95637,CHEMBL205,CA II,Ki,Cn1nc(S(N)(=O)=O)s/c1=N/S(=O)(=O)c1cccc(C(=O)O)c1,5.9,nM,378.4130000000002,-0.8831999999999987,2,8,161.77999999999997,2,0.6973922974992396,1005.702620990356,2
CHEMBL95421,CHEMBL205,CA II,Ki,COCCOC(=O)c1cccc(S(=O)(=O)/N=c2/sc(S(N)(=O)=O)nn2C)c1,3.3,nM,436.49300000000017,-0.778199999999998,1,10,160.01,2,0.43683573897066175,1068.9022317748108,2
CHEMBL317807,CHEMBL205,CA II,Ki,CN(C)CCOCCOC(=O)c1cccc(S(=O)(=O)/N=c2/sc(S(N)(=O)=O)nn2C)c1,2.0,nM,493.5890000000002,-0.8463999999999969,1,11,163.25,2,0.32798117058563037,1146.621726195932,2
CHEMBL328648,CHEMBL205,CA II,Ki,CN(C)CCOC(=O)c1ccc(S(=O)(=O)/N=c2/sc(S(N)(=O)=O)nn2C)cc1,2.4,nM,449.5360000000002,-0.8629999999999973,1,10,154.01999999999998,2,0.535501868240733,1081.446141685082,2
CHEMBL329311,CHEMBL205,CA II,Ki,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(C(=O)O)cc2)s1,4.6,nM,364.3860000000001,-0.31549999999999967,3,8,169.41,2,0.6480434501720519,875.2028468736623,2
CHEMBL328633,CHEMBL205,CA II,Ki,NS(=O)(=O)c1nnc(NS(=O)(=O)c2cccc(C(=O)OCCO)c2)s1,3.1,nM,408.4390000000002,-0.8645999999999998,3,10,178.64,2,0.49114029820807203,938.9721785374625,2
CHEMBL98877,CHEMBL205,CA II,Ki,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(C(=O)OCCO)cc2)s1,2.9,nM,408.4390000000002,-0.8645999999999998,3,10,178.64,2,0.49114029820807203,921.7221785374624,2
CHEMBL98146,CHEMBL205,CA II,Ki,CC(CN(C)C)OC(=O)c1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,1.4,nM,449.5360000000001,0.0932000000000005,2,10,161.64999999999998,2,0.5319636677484687,997.9623959946829,2
CHEMBL100329,CHEMBL205,CA II,Ki,CCN(CC)CCNC(=O)c1cccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)c1,1.7,nM,462.5790000000002,0.05790000000000067,3,9,164.45,2,0.4457637359781087,1013.2123959946829,2
CHEMBL317383,CHEMBL205,CA II,Ki,CCN(CC)CCNC(=O)c1cccc(S(=O)(=O)/N=c2/sc(S(N)(=O)=O)nn2C)c1,1.9,nM,476.6060000000002,-0.5097999999999974,2,9,156.82,2,0.49332629401120215,1128.6156839441521,2
CHEMBL95264,CHEMBL205,CA II,Ki,CC(CN(C)C)OC(=O)c1ccc(S(=O)(=O)/N=c2/sc(S(N)(=O)=O)nn2C)cc1,1.8,nM,463.56300000000016,-0.4744999999999975,1,10,154.01999999999998,2,0.5403840300339895,1113.365683944152,2
CHEMBL99337,CHEMBL205,CA II,Ki,CCN(CC)CCNC(=O)c1ccc(S(=O)(=O)/N=c2/sc(S(N)(=O)=O)nn2C)cc1,1.7,nM,476.6060000000002,-0.5097999999999965,2,9,156.82,2,0.4933262940112022,1111.365683944152,2
CHEMBL220491,CHEMBL205,CA II,Ki,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,3.0,nM,383.5170000000001,0.08690000000000164,2,7,118.79999999999998,2,0.6441091760572242,717.0013045252072,2
CHEMBL99257,CHEMBL205,CA II,Ki,CN(C)CCOCCOC(=O)c1cccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)c1,1.6,nM,479.5620000000002,-0.278699999999999,2,11,170.88,2,0.32249601432942904,1030.9628537625626,2
CHEMBL318820,CHEMBL205,CA II,Ki,Cn1nc(S(N)(=O)=O)s/c1=N/S(=O)(=O)c1ccc(C(=O)OCCO)cc1,4.0,nM,422.4660000000003,-1.432299999999999,2,10,171.00999999999996,2,0.5332381986767323,1035.803257880698,2
CHEMBL98871,CHEMBL205,CA II,Ki,Cn1nc(S(N)(=O)=O)s/c1=N/S(=O)(=O)c1ccc(C(=O)O)cc1,5.4,nM,378.4130000000002,-0.8831999999999987,2,8,161.77999999999997,2,0.6973922974992396,988.4526209903561,2
CHEMBL309431,CHEMBL205,CA II,Ki,CCN(CC)CCNC(=O)c1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,1.4,nM,462.5790000000002,0.057900000000001506,3,9,164.45,2,0.4457637359781087,995.9623959946829,2
CHEMBL419329,CHEMBL205,CA II,Ki,Cn1nc(S(N)(=O)=O)s/c1=N/S(=O)(=O)c1cccc(C(=O)OCCO)c1,5.2,nM,422.4660000000003,-1.432299999999999,2,10,171.00999999999996,2,0.5332381986767323,1053.053257880698,2
